DataVkl,DataResh,NKO,Structure,Razmer,Srok,Forma,Information,Address,OGRN,INN,VidDeyat
26.03.2018,29.01.2018,Фонд поддержки социальных инициатив «Единство»,Управление общественных связей мэрии города Новосибирска,100000,29.01.2018,финансовая,Субсидия,"г. Новосибирск, ул. Нижегородская, 272",1075400000664,5405338005,социальная поддержка и защита граждан
26.03.2018,29.01.2018,Фонд поддержки социальных инициатив «Единство»,Управление общественных связей мэрии города Новосибирска,40000,29.01.2018,финансовая,Субсидия,"г. Новосибирск, ул. Нижегородская, 272",1075400000664,5405338005,социальная поддержка и защита граждан
26.03.2018,29.01.2018,Фонд поддержки социальных инициатив «Единство»,Управление общественных связей мэрии города Новосибирска,300000,29.01.2018,финансовая,Субсидия,"г. Новосибирск, ул. Нижегородская, 272",1075400000664,5405338005,социальная поддержка и защита граждан
26.03.2018,29.01.2018,Фонд поддержки социальных инициатив «Единство»,Управление общественных связей мэрии города Новосибирска,425000,29.01.2018,финансовая,Субсидия,"г. Новосибирск, ул. Нижегородская, 272",1075400000664,5405338005,социальная поддержка и защита граждан
26.03.2018,05.02.2018,"Новосибирская областная общественная организация родителей военнослужащих, погибших в локальных войнах «ОБЕЛИСК»",Управление общественных связей мэрии города Новосибирска,20000,05.02.2018,финансовая,Субсидия,"630099, г. Новосибирск ул. Красный проспект, д. 25 оф. 448 ",1025400003045,5408145435,"охрана и в соответствии с установленными требованиями содержание объектов (в том числе зданий, сооружений) и территорий, имеющих историческое, культовое, культурное или природоохранное значение, и мест захоронений"
26.03.2018,07.02.2018,"Общественная организация ""Октябрьская местная организация всероссийского общества инвалидов""",Управление общественных связей мэрии города Новосибирска,10000,07.02.2018,финансовая,Субсидия,"30102,ОБЛАСТЬ НОВОСИБИРСКАЯ,,ГОРОД НОВОСИБИРСК,,УЛИЦА ВОСХОД,5",1025400003155,5405114372,"оказание юридической помощи на безвозмездной или на льготной основе гражданам и некоммерческим организациям и правовое просвещение населения, деятельность по защите прав и свобод человека и гражданина,социальная поддержка и защита граждан,мероприятия по медицинской реабилитации и социальной реабилитации, социальной и трудовой реинтеграции лиц, осуществляющих незаконное потребление наркотических средств или психотропных веществ"
26.03.2018,07.02.2018,Автономная некоммерческая организация «Центр образовательных технологий ИВЭН»,Управление общественных связей мэрии города Новосибирска,103000,07.02.2018,финансовая,Субсидия," 630049, г.Новосибирск, Линейная 39/1 -1",1055404114358,5404254923,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
26.03.2018,05.03.2018,Фонд помощи инвалидам радиационных катастроф,Управление общественных связей мэрии города Новосибирска,32200,05.03.2018,финансовая,Субсидия,"630133, г. Новосибирск, переулок Краснодонский 2-й, 3",1025400516195,5401133350,социальная поддержка и защита граждан
26.03.2018,13.03.2018,"Общественная организация ""Союз Семипалатинск"" Новосибирской области",Управление общественных связей мэрии города Новосибирска,25000,13.03.2018,финансовая,Субсидия,"630087, г.Новосибирск, ул.Н.Данченко №120/3-186",1025400004200,5403123371,"подготовка населения к преодолению последствий стихийных бедствий, экологических, техногенных или иных катастроф, к предотвращению несчастных случаев,социальная поддержка и защита граждан"
26.03.2018,13.03.2018,Новосибирская общественная организация «Союз бывших малолетних узников фашистских концлагерей»,Управление общественных связей мэрии города Новосибирска,30000,13.03.2018,финансовая,Субсидия,"630132, Новосибирск ул.1905 года, дом 11",1025400004695,5405190503,социальная поддержка и защита граждан
26.03.2018,13.03.2018,Новосибирская областная общественная организация детей погибших участников Великой Отечественной войны - «ЭХО»,Управление общественных связей мэрии города Новосибирска,28000,13.03.2018,финансовая,Субсидия,630111 Кропоткина 136--60,1025400003265,5407197575,социальная поддержка и защита граждан
26.03.2018,13.03.2018,Новосибирская областная общественная организация детей погибших участников Великой Отечественной войны - «ЭХО»,Управление общественных связей мэрии города Новосибирска,28000,13.03.2018,финансовая,Субсидия,630111 Кропоткина 136--60,1025400003265,5407197575,социальная поддержка и защита граждан
26.03.2018,13.03.2018,Новосибирская областная общественная организация детей погибших участников Великой Отечественной войны - «ЭХО»,Управление общественных связей мэрии города Новосибирска,15000,16.03.2018,финансовая,Субсидия,630111 Кропоткина 136--60,1025400003265,5407197575,социальная поддержка и защита граждан
26.03.2018,14.03.2018,"Общественная организация ""Ассоциация национально-культурных автономий и национальных организаций г. Новосибирска и Новосибирской области ""Содружество""""",Управление общественных связей мэрии города Новосибирска,60000,14.03.2018,финансовая,Субсидия,"630077,  г. Новосибирск ул. Станиславского, 29",1025400008920,407250959,"социальная поддержка и защита граждан,деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
26.03.2018,14.03.2018,"НОВОСИБИРСКАЯ ГОРОДСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""БЕЛОРУССКИЙ КУЛЬТУРНО-ПРОСВЕТИТЕЛЬСКИЙ ЦЕНТР ВО ИМЯ СВЯТОЙ ЕВФРОСИНИИ ПОЛОЦКОЙ""",Управление общественных связей мэрии города Новосибирска,60000,14.03.2018,финансовая,Субсидия,"НОВОСИБИРСК,,УЛИЦА КИРОВА,76,,,",1025400005707,5405235049,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,социальная поддержка и защита граждан,развитие межнационального сотрудничества, сохранение и защита самобытности"
26.03.2018,26.03.2018,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Октябрьского района",Управление общественных связей мэрии города Новосибирска,30000,27.03.2018,финансовая,Субсидия,"г. Новосибирск, ул. Сакко и Ванцетти, 33",1025400003298,5405150966,социальная поддержка и защита граждан
26.03.2018,26.03.2018,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Октябрьского района",Управление общественных связей мэрии города Новосибирска,55000,27.03.2018,финансовая,Субсидия,"г. Новосибирск, ул. Сакко и Ванцетти, 33",1025400003298,5405150966,социальная поддержка и защита граждан
26.03.2018,26.03.2018,,Управление общественных связей мэрии города Новосибирска,300000,27.03.2018,финансовая,Субсидия,,0,0,социальная поддержка и защита граждан
26.03.2018,26.03.2018,"Общественная организация ""Ассоциация национально-культурных автономий и национальных организаций г. Новосибирска и Новосибирской области ""Содружество""""",Управление общественных связей мэрии города Новосибирска,30000,27.03.2018,финансовая,Субсидия,"630077,  г. Новосибирск ул. Станиславского, 29",1025400008920,407250959,"социальная поддержка и защита граждан,деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
26.03.2018,26.03.2018,"Общественная организация ""Ассоциация национально-культурных автономий и национальных организаций г. Новосибирска и Новосибирской области ""Содружество""""",Управление общественных связей мэрии города Новосибирска,60000,27.03.2018,финансовая,Субсидия,"630077,  г. Новосибирск ул. Станиславского, 29",1025400008920,407250959,"социальная поддержка и защита граждан,деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
26.03.2018,26.03.2018,"Новосибирская городская организация фонд поддержки социальных инициатив ""Наш Выбор""",Управление общественных связей мэрии города Новосибирска,80000,27.03.2018,финансовая,Субсидия,"НОВОСИБИРСК,,ПРОСПЕКТ ДЗЕРЖИНСКОГО,ДОМ 16,,КАБИНЕТ 116,",1145476065261,5401379508,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,социальная поддержка и защита граждан"
26.03.2018,26.03.2018,"Новосибирская городская организация фонд поддержки социальных инициатив ""Наш Выбор""",Управление общественных связей мэрии города Новосибирска,350000,27.03.2018,финансовая,Субсидия,"НОВОСИБИРСК,,ПРОСПЕКТ ДЗЕРЖИНСКОГО,ДОМ 16,,КАБИНЕТ 116,",1145476065261,5401379508,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,социальная поддержка и защита граждан"
26.03.2018,26.03.2018,"Религиозная организация ""Новосибирская Епархия Русской Православной Церкви (Московский Патриархат)""",Управление общественных связей мэрии города Новосибирска,16562,27.03.2018,финансовая,Субсидия,"г. Новосибирск, ул. Советская, 91",1025400005245,5402113934,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
26.03.2018,26.03.2018,"МЕЖРЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОЦИАЛЬНОЕ ПАРТНЕРСТВО""",Управление общественных связей мэрии города Новосибирска,20000,27.03.2018,финансовая,Субсидия,"630071,ОБЛАСТЬ НОВОСИБИРСКАЯ,,ГОРОД НОВОСИБИРСК,,УЛИЦА КОЛХИДСКАЯ,27/1,,10",1075400004844,5404338651,"развитие межнационального сотрудничества, сохранение и защита самобытности"
26.03.2018,26.03.2018,"МЕЖРЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОЦИАЛЬНОЕ ПАРТНЕРСТВО""",Управление общественных связей мэрии города Новосибирска,100000,27.03.2018,финансовая,Субсидия,"630071,ОБЛАСТЬ НОВОСИБИРСКАЯ,,ГОРОД НОВОСИБИРСК,,УЛИЦА КОЛХИДСКАЯ,27/1,,10",1075400004844,5404338651,"развитие межнационального сотрудничества, сохранение и защита самобытности"
03.04.2018,01.04.2018,Межрегиональная благотворительная общественная организация социальной адаптации граждан «ЛИНИЯ ЖИЗНИ»,Департамент земельных и имущественных отношений мэрии города Новосибирска,8448,01.03.2019,имущественная,Предоставление нежилых помещений в аренду по льготной арендной плате,"660051, г. Новосибирск    пр. Дзержинского, 81      ",1105400002179,5405950017,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,социальная поддержка и защита граждан"
06.04.2018,01.04.2018,Межрегиональная благотворительная общественная организация социальной адаптации граждан «ЛИНИЯ ЖИЗНИ»,Департамент земельных и имущественных отношений мэрии города Новосибирска,63648,01.03.2019,имущественная,предоставление нежилого помещения в аренду на льготной основе,"660051, г. Новосибирск    пр. Дзержинского, 81      ",1105400002179,5405950017,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,социальная поддержка и защита граждан"
06.04.2018,01.04.2018,"Новосибирское региональное отделение общероссийской общественной организации ""Национальный благотворительный фонд""",Департамент земельных и имущественных отношений мэрии города Новосибирска,30224,01.03.2019,имущественная,предоставление нежилого помещения в аренду на льготных условиях,"г.Новосибирск, ул. Фабричная, дом 6",1025400005400,5403159561,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества"
09.04.2018,01.04.2018,"Новосибирская городская общественная организация ""Центр правозащитной деятельности и правовой информации""",Департамент земельных и имущественных отношений мэрии города Новосибирска,3578663,01.03.2019,имущественная,предоставление нежилого помещения в аренду на льготных условиях ,"г. Новосибирск, ул. Урицкого, дом. 37-98",1075400006550,5407043303,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества"
10.04.2018,01.04.2018,"Новосибирская региональная общественная организация ""Центр спортивных единоборств Георгий Победоносец""",Департамент земельных и имущественных отношений мэрии города Новосибирска,49605,01.03.2019,имущественная,предоставление нежилого помещения в аренду по льтной арендной плате,"г. Новосибирск, ул. Спартака, дом 8а",1145476129920,5406792606,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
10.04.2018,01.04.2018,"Межрегиональная общественная организация ""Центр общественного здоровья""",Департамент земельных и имущественных отношений мэрии города Новосибирска,43761,01.03.2019,имущественная,предоставление в аренду нежилое помещение на льготной основе,"г. Новосибирск, проспект Димитрова, дом 17",1025400008391,5406155413,социальная поддержка и защита граждан
10.04.2018,04.04.2018,"Новосибирская городская общественная организация ""Родительский дом""",Департамент земельных и имущественных отношений мэрии города Новосибирска,143691,04.03.2019,имущественная,Предоставление нежилого помещения по льготоной арендной плате.,"630112, г. Новосибирск, ул. Фрунзе, д.63/1",1035400009193,5403105608,"социальная поддержка и защита граждан,благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества"
11.04.2018,01.04.2018,"Новосибирская городская общественная организация ""Физкультурно-оздоровительный клуб для детей с ограниченными возможностями ""Движение-Жизнь Новосибирск""""",Департамент земельных и имущественных отношений мэрии города Новосибирска,59808,01.03.2019,имущественная,,"г. Новосибирск, ул. Вертковская, дом 19-96",1165476190417,5403024170,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
11.04.2018,01.01.2018,Верхнеобское территориальное управление Федерального агентства по рыболовству,Департамент земельных и имущественных отношений мэрии города Новосибирска,18993,30.11.2018,имущественная,Предоставление нежилого помещения в аренду по льготной арендной ставке,"г.Новосибирск, ул. Писарева, дом 1",1075406030370,5406407815,охрана окружающей среды и защита животных
11.04.2018,01.03.2018,"Новосибирская областная общественная организация социального развития и реабилитации личности ""Город мечты""",Департамент земельных и имущественных отношений мэрии города Новосибирска,115167,01.02.2019,имущественная,,"г. Новосибирск, ул. Советская, дом 62, офис 1",112500004157,5405980660,социальная поддержка и защита граждан
11.04.2018,01.03.2018,"Новосибирская городская общественная организация пенсионеров ""Достоинство""",Департамент земельных и имущественных отношений мэрии города Новосибирска,7531,01.02.2019,имущественная,,"г.Новосибирск, ул.Титова, дом 10",1025400003738,5404154943,"оказание юридической помощи на безвозмездной или на льготной основе гражданам и некоммерческим организациям и правовое просвещение населения, деятельность по защите прав и свобод человека и гражданина"
11.04.2018,01.04.2018,"Местная общественная организация Заельцовского района города Новосибирска Народная дружина ""Заельцовская"" ",Департамент земельных и имущественных отношений мэрии города Новосибирска,99137,01.03.2019,имущественная,Предоставление нежилых помещений в аренду по льготной арендной плате,"г. Новосибирск, ул. Кузьмы Минина, дом 4а",1165476099073,5402018536,профилактика социально опасных форм поведения граждан
12.04.2018,01.04.2018,"Новосибирская Региональная общественная организация ""Ветераны Силовых Структур Родины""",Департамент земельных и имущественных отношений мэрии города Новосибирска,3824788,01.03.2019,имущественная,предоставление в аренду нежилого муниципального помещения на льготных условиях,"г. Новосибирск, ул. Сибирская, дом. 33",1145476098437,5407499008,"деятельность в сфере патриотического, в том числе военно-патриотического, воспитания граждан Российской Федерации"
16.04.2018,01.01.2018,"НОВОСИБИРСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РАЗВИТИЕ И САМОСОВЕРШЕНСТВОВАНИЕ""",Департамент земельных и имущественных отношений мэрии города Новосибирска,3431747,01.12.2018,имущественная,Предоставление нежилого помещения в аренду по льшотной ставке,"г.       , ул.       , дом",1115400003036,5409950071,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
16.04.2018,04.04.2018,Общественная организация «Региональная Татарская Национально-Культурная Автономия Новосибирской области»,Департамент земельных и имущественных отношений мэрии города Новосибирска,33958,04.03.2019,имущественная,Предоставление нежилого помещения в аренду по льготной арендной ставке,"630112 г. Новосибирск, ул. Селезнева 46, офис 311",1035400003473,5410134261,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
17.04.2018,01.04.2018,"Новосибирская областная общественная организация по оказанию психологической помощи людям, страдающими онкологическими заболеваниями, а также членам их семе ""Вместе против онкологии""",Департамент земельных и имущественных отношений мэрии города Новосибирска,8199996,01.03.2019,имущественная,Предоставление помещения по льготной арендной ставке,"г.Новосибирск, ул. Костычева, дом 14",1125400000901,5404990507,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
17.04.2018,01.04.2018,"Некоммерческая организация Фонд содействия политическим и гражданским свободам ""Гражданское согласие""",Департамент земельных и имущественных отношений мэрии города Новосибирска,59218,01.03.2019,имущественная,,"г.новосибирск, ул. Декабристов, дом 269",1075400006330,5403201118,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
20.04.2018,01.04.2018,"Новосибирская региональная общественная организация ""Общество ветеранов правоохранительных органов, специальных служб и государственной службы ""Гражданская безопасность""""",Департамент земельных и имущественных отношений мэрии города Новосибирска,24126,01.03.2019,имущественная,Предоставление нежилых помещений в аренду по льготной арендной плате,"г. Новосибирск, ул. Молодости, дом 26-147",1135476178210,5408305720,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
23.04.2018,01.04.2018,"Межрегиональная общественная организация ""Межрегиональная Ассоциация руководителей предприятий""",Департамент земельных и имущественных отношений мэрии города Новосибирска,92494,01.03.2019,имущественная,предоставление в аренду муниципального помещения на льготных условиях арендной платы,"г. Новосибирск, ул. Урицкого, дом.12",1035400000305,5407141861,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества"
27.04.2018,01.04.2018,"Районная общественная организация содействия развитию левобережья Советского района города Новосибирска ""Наш район""",Департамент земельных и имущественных отношений мэрии города Новосибирска,30470,01.04.2023,имущественная,,"г. Новосибирск, ул.Красный проспект, дом 1",1085400003875,5406516927,"оказание юридической помощи на безвозмездной или на льготной основе гражданам и некоммерческим организациям и правовое просвещение населения, деятельность по защите прав и свобод человека и гражданина"
28.04.2018,01.04.2018,"Новосибирская региональная общественная организация ""Общество содействия ветеранам боевых действий, сотрудникам силовых структур и членам их семей в строительстве собственного жилья и решении социальных проблем""",Департамент земельных и имущественных отношений мэрии города Новосибирска,38667,01.03.2019,имущественная,,"г. Новосибирск, ул. семьи шамшиных, дом 37а",1115400002013,5406970175,"деятельность в сфере патриотического, в том числе военно-патриотического, воспитания граждан Российской Федерации"
14.05.2018,01.04.2018,"Общественная организация Новосибирский гуманитарно-просветительский клуб ""Зажги свечу""",Департамент земельных и имущественных отношений мэрии города Новосибирска,431748,01.04.2023,имущественная,предоставление нежилого помещения в аренду по льготной арендной ставке,"630091, г. Новосибирск Ул. Достоевского,19",1025400005377,5406129942,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
17.05.2018,09.04.2018,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Октябрьского района",Управление общественных связей мэрии города Новосибирска,10000,09.04.2018,финансовая,по обращениям граждан,"г. Новосибирск, ул. Сакко и Ванцетти, 33",1025400003298,5405150966,социальная поддержка и защита граждан
17.05.2018,18.04.2018,"Новосибирская городская общественная организация инвалидов ""Грань""",Управление общественных связей мэрии города Новосибирска,15000,18.04.2018,финансовая,субсидия,"630073, г. Новосибирск,Пр. К. Маркса, 15-75",1065400041761,5404279854,социальная поддержка и защита граждан
17.05.2018,18.04.2018,,Управление общественных связей мэрии города Новосибирска,550000,18.04.2018,финансовая,субсидия,,0,0,социальная поддержка и защита граждан
17.05.2018,18.04.2018,Региональная общественная организация ветеранов-пограничников имени Разумовского Д. А.,Управление общественных связей мэрии города Новосибирска,50000,18.04.2018,финансовая,по обращениям граждан,"г.       , ул.       , дом",1135476130756,5406756502,"деятельность в сфере патриотического, в том числе военно-патриотического, воспитания граждан Российской Федерации"
17.05.2018,18.04.2018,"ЧАСТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СТЕП-КЛАСС""",Управление общественных связей мэрии города Новосибирска,200000,18.04.2018,финансовая,субсидия,"630099,ОБЛАСТЬ НОВОСИБИРСКАЯ,,ГОРОД НОВОСИБИРСК,,УЛИЦА ВОКЗАЛЬНАЯ МАГИСТРАЛЬ,ДОМ 16,,ОФИС 311",1165476067734,5407952242,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
17.05.2018,23.04.2018,"Новосибирская городская общественная организация инвалидов ""САВА""",Управление общественных связей мэрии города Новосибирска,10000,23.04.2018,финансовая,субсидия,"Ад. 630015, проспект Дзержинского, 81",1025400002979,5410145792,социальная поддержка и защита граждан
17.05.2018,03.05.2018,Новосибирский областной фонд сохранения и развития русского языка «Родное слово»,Управление общественных связей мэрии города Новосибирска,75000,04.05.2018,финансовая,субсидия,"г. Новосибирск, 1-й пер. Римского-Корсакова, 5-15",10954000002675,5404401889,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
17.05.2018,03.05.2018,Новосибирский региональный общественный Фонд сохранения культуры хакасов «Ал Хоорай»,Управление общественных связей мэрии города Новосибирска,30000,04.05.2018,финансовая,субсидия,"630084 г.Новосибирск, ул.25 лет Октября, д.8",1125400000593,5401980204,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
17.05.2018,03.05.2018,Общественная организация «Советская местная организация Всероссийского общества инвалидов»,Управление общественных связей мэрии города Новосибирска,35000,04.05.2018,финансовая,по обращениям граждан,"630055,г. Новосибирск, ул. Бульвар Молодёжи, 16а",1025400001472,5408184547,социальная поддержка и защита граждан
17.05.2018,03.05.2018,Общественная организация «Советская местная организация Всероссийского общества инвалидов»,Управление общественных связей мэрии города Новосибирска,30000,04.05.2018,финансовая,по обращениям граждан,"630055,г. Новосибирск, ул. Бульвар Молодёжи, 16а",1025400001472,5408184547,социальная поддержка и защита граждан
17.05.2018,03.05.2018,Новосибирская областная общественная организация детей погибших участников Великой Отечественной войны - «ЭХО»,Управление общественных связей мэрии города Новосибирска,6000,04.05.2018,финансовая,по обращениям граждан,630111 Кропоткина 136--60,1025400003265,5407197575,социальная поддержка и защита граждан
17.05.2018,03.05.2018,Некоммерческий фонд поддержки Дома детского творчества им. А.И. Ефремова,Управление общественных связей мэрии города Новосибирска,30000,04.05.2018,финансовая,по обращениям граждан,"630024, г. Новосибирск, ул. Мира, д. 36",1045401323670,5403173742,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
